May 5, 2019 at 2:55:20 PM
ONSET PROD LOG FILE
S0004_B14
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
9	29	readRepeat	shuffled	219738.904773458	The angry boy answered but didn't look up.	They assume no burglar will ever enter here.	0
9	29	listen	shuffled	219743.605595333	The angry boy answered but didn't look up.	They assume no burglar will ever enter here.	0
10	30	readRepeat	shuffled	219750.339990416	Which long article was opaque and needed clarification?	I'd rather not buy these shoes than be overcharged.	0
10	30	listen	shuffled	219756.356708583	Which long article was opaque and needed clarification?	I'd rather not buy these shoes than be overcharged.	0
11	31	readRepeat	shuffled	219764.82354025	Help celebrate your brother's success.	The speech symposium might begin on Monday.	0
11	31	listen	shuffled	219769.240427708	Help celebrate your brother's success.	The speech symposium might begin on Monday.	0
12	32	readRepeat	shuffled	219777.7914675	Will you please confirm government policy regarding waste removal?	Help celebrate your brother's success.	0
12	32	listen	shuffled	219784.024936083	Will you please confirm government policy regarding waste removal?	Help celebrate your brother's success.	0
13	33	readRepeat	shuffled	219789.458506625	They assume no burglar will ever enter here.	She slipped and sprained her ankle on the steep slope.	0
13	33	listen	shuffled	219794.34206825	They assume no burglar will ever enter here.	She slipped and sprained her ankle on the steep slope.	0
14	34	readRepeat	shuffled	219800.442475166	He will allow a rare lie.	He will allow a rare lie.	0
14	34	listen	shuffled	219804.409056166	He will allow a rare lie.	He will allow a rare lie.	0
15	35	readRepeat	shuffled	219809.543269041	Curiosity and mediocrity seldom co-exist.	Should giraffes be kept in small zoos?	0
15	35	listen	shuffled	219817.293641666	Curiosity and mediocrity seldom co-exist.	Should giraffes be kept in small zoos?	0
16	36	readRepeat	shuffled	219822.910277416	His sudden departure shocked the cast.	Which long article was opaque and needed clarification?	0
16	36	listen	shuffled	219827.594189833	His sudden departure shocked the cast.	Which long article was opaque and needed clarification?	0
17	37	readRepeat	shuffled	219835.176874333	She slipped and sprained her ankle on the steep slope.	His sudden departure shocked the cast.	0
17	37	listen	shuffled	219840.077981	She slipped and sprained her ankle on the steep slope.	His sudden departure shocked the cast.	0
18	38	readRepeat	shuffled	219846.360780375	A big goat idly ambled through the farmyard.	Weatherproof galoshes are very useful in Seattle.	0
18	38	listen	shuffled	219852.161765583	A big goat idly ambled through the farmyard.	Weatherproof galoshes are very useful in Seattle.	0
19	39	readRepeat	shuffled	219860.946269666	Should giraffes be kept in small zoos?	Will you please confirm government policy regarding waste removal?	0
19	39	listen	shuffled	219865.229274125	Should giraffes be kept in small zoos?	Will you please confirm government policy regarding waste removal?	0
20	40	readRepeat	shuffled	219872.129838083	We got drenched from the uninterrupted rain.	The causeway ended abruptly at the shore.	0
20	40	listen	shuffled	219877.397070791	We got drenched from the uninterrupted rain.	The causeway ended abruptly at the shore.	0

