May 18, 2022 at 12:55:52 PM
ONSET PROD LOG FILE
S0019_B19
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
4	24	readRepeat	shuffled	1225941.199165583	Weatherproof galoshes are very useful in Seattle.	His sudden departure shocked the cast.	0
4	24	listen	shuffled	1225948.149812833	Weatherproof galoshes are very useful in Seattle.	His sudden departure shocked the cast.	0
5	25	readRepeat	shuffled	1225956.55033375	The speech symposium might begin on Monday.	Will you please confirm government policy regarding waste removal?	0
5	25	listen	shuffled	1225963.034113	The speech symposium might begin on Monday.	Will you please confirm government policy regarding waste removal?	0
6	26	readRepeat	shuffled	1225972.634251875	I'd rather not buy these shoes than be overcharged.	The speech symposium might begin on Monday.	0
6	26	listen	shuffled	1225979.334720708	I'd rather not buy these shoes than be overcharged.	The speech symposium might begin on Monday.	0
7	27	readRepeat	shuffled	1225988.0187835	Be careful not to plow over the flower beds.	We got drenched from the uninterrupted rain.	0
7	27	listen	shuffled	1225993.869055208	Be careful not to plow over the flower beds.	We got drenched from the uninterrupted rain.	0
8	28	readRepeat	shuffled	1226002.78614125	The overweight charmer could slip poison into anyone's tea.	Curiosity and mediocrity seldom co-exist.	0
8	28	listen	shuffled	1226010.369862583	The overweight charmer could slip poison into anyone's tea.	Curiosity and mediocrity seldom co-exist.	0
9	29	readRepeat	shuffled	1226019.403437958	The angry boy answered but didn't look up.	I'd rather not buy these shoes than be overcharged.	0
9	29	listen	shuffled	1226025.586443333	The angry boy answered but didn't look up.	I'd rather not buy these shoes than be overcharged.	0
10	30	readRepeat	shuffled	1226035.452759958	Which long article was opaque and needed clarification?	Weatherproof galoshes are very useful in Seattle.	0
10	30	listen	shuffled	1226042.988138083	Which long article was opaque and needed clarification?	Weatherproof galoshes are very useful in Seattle.	0
11	31	readRepeat	shuffled	1226052.438740916	Help celebrate your brother's success.	The overweight charmer could slip poison into anyone's tea.	0
11	31	listen	shuffled	1226058.222540458	Help celebrate your brother's success.	The overweight charmer could slip poison into anyone's tea.	0
12	32	readRepeat	shuffled	1226067.839456583	Will you please confirm government policy regarding waste removal?	Should giraffes be kept in small zoos?	0
12	32	listen	shuffled	1226074.889809666	Will you please confirm government policy regarding waste removal?	Should giraffes be kept in small zoos?	0
13	33	readRepeat	shuffled	1226084.207137	They assume no burglar will ever enter here.	Help celebrate your brother's success.	0
13	33	listen	shuffled	1226090.491627875	They assume no burglar will ever enter here.	Help celebrate your brother's success.	0
14	34	readRepeat	shuffled	1226098.907906	He will allow a rare lie.	A big goat idly ambled through the farmyard.	0
14	34	listen	shuffled	1226104.425449791	He will allow a rare lie.	A big goat idly ambled through the farmyard.	0
15	35	readRepeat	shuffled	1226113.90874475	Curiosity and mediocrity seldom co-exist.	They assume no burglar will ever enter here.	0
15	35	listen	shuffled	1226120.676483708	Curiosity and mediocrity seldom co-exist.	They assume no burglar will ever enter here.	0
16	36	readRepeat	shuffled	1226129.809626958	His sudden departure shocked the cast.	She slipped and sprained her ankle on the steep slope.	0
16	36	listen	shuffled	1226135.694075083	His sudden departure shocked the cast.	She slipped and sprained her ankle on the steep slope.	0
17	37	readRepeat	shuffled	1226146.477692833	She slipped and sprained her ankle on the steep slope.	Be careful not to plow over the flower beds.	0
17	37	listen	shuffled	1226152.694592166	She slipped and sprained her ankle on the steep slope.	Be careful not to plow over the flower beds.	0
18	38	readRepeat	shuffled	1226161.4449495	A big goat idly ambled through the farmyard.	Agricultural products are unevenly distributed.	0
18	38	listen	shuffled	1226167.112250375	A big goat idly ambled through the farmyard.	Agricultural products are unevenly distributed.	0
19	39	readRepeat	shuffled	1226172.763543375	Should giraffes be kept in small zoos?	Which long article was opaque and needed clarification?	0
19	39	listen	shuffled	1226178.463649416	Should giraffes be kept in small zoos?	Which long article was opaque and needed clarification?	0
20	40	readRepeat	shuffled	1226187.980218041	We got drenched from the uninterrupted rain.	He will allow a rare lie.	0
20	40	listen	shuffled	1226194.680219083	We got drenched from the uninterrupted rain.	He will allow a rare lie.	0

