February 14, 2020 at 5:29:34 PM
ONSET PROD LOG FILE
S0006_B4
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
16	36	readRepeat	shuffled	1154834.7087045	I just saw Jim near the new archeological museum.	Bagpipes and bongos are musical instruments.	0
16	36	listen	shuffled	1154839.939234791	I just saw Jim near the new archeological museum.	Bagpipes and bongos are musical instruments.	0
17	37	readRepeat	shuffled	1154845.876268625	Right now may not be the best time for business mergers.	Cyclical programs will never compile.	0
17	37	listen	shuffled	1154851.609892583	Right now may not be the best time for business mergers.	Cyclical programs will never compile.	0
18	38	readRepeat	shuffled	1154857.90997125	The misprint provoked an immediate disclaimer.	Help Greg to pick a peck of potatoes.	0
18	38	listen	shuffled	1154863.260177625	The misprint provoked an immediate disclaimer.	Help Greg to pick a peck of potatoes.	0
19	39	readRepeat	shuffled	1154868.677168666	They all enjoy ice cream sundaes.	I just saw Jim near the new archeological museum.	0
19	39	listen	shuffled	1154873.010964208	They all enjoy ice cream sundaes.	I just saw Jim near the new archeological museum.	0
20	40	readRepeat	shuffled	1154880.395039125	Do atypical farmers grow oats?	The willowy woman wore a muskrat coat.	0
20	40	listen	shuffled	1154884.77840425	Do atypical farmers grow oats?	The willowy woman wore a muskrat coat.	0

