June 22, 2022 at 12:49:50 PM
ONSET PROD LOG FILE
S0020_B2
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
20	20	readRepeat	echolalia	1469468.537624833	Barb's gold bracelet was a graduation present.	Barb's gold bracelet was a graduation present.	0
20	20	listen	echolalia	1469475.562516125	Barb's gold bracelet was a graduation present.	Barb's gold bracelet was a graduation present.	0
0	0	break	break	1469483.384309375	break	break	break
1	21	readRepeat	shuffled	1469483.384309375	Are your grades higher or lower than Nancy's?	She wore warm, fleecy, woolen overalls.	0
1	21	listen	shuffled	1469497.55868975	Are your grades higher or lower than Nancy's?	She wore warm, fleecy, woolen overalls.	0
2	22	readRepeat	shuffled	1469504.924527833	She wore warm, fleecy, woolen overalls.	We welcome many new students each year.	0
2	22	listen	shuffled	1469511.625118083	She wore warm, fleecy, woolen overalls.	We welcome many new students each year.	0
3	23	readRepeat	shuffled	1469520.645703	Reading in poor light gives you eyestrain.	Coffee is grown on steep, jungle-like slopes in temperate zones.	0
3	23	listen	shuffled	1469526.600280125	Reading in poor light gives you eyestrain.	Coffee is grown on steep, jungle-like slopes in temperate zones.	0
4	24	readRepeat	shuffled	1469538.42519775	Even I occasionally get the Monday blues!	Calcium makes bones and teeth strong.	0
4	24	listen	shuffled	1469544.30045825	Even I occasionally get the Monday blues!	Calcium makes bones and teeth strong.	0
5	25	readRepeat	shuffled	1469553.275592833	We are open every Monday evening.	Reading in poor light gives you eyestrain.	0
5	25	listen	shuffled	1469559.050563208	We are open every Monday evening.	Reading in poor light gives you eyestrain.	0
6	26	readRepeat	shuffled	1469565.637865916	It's not easy to create illuminating examples.	A crab challenged me, but a quick stab vanquished him.	0
6	26	listen	shuffled	1469572.40057775	It's not easy to create illuminating examples.	A crab challenged me, but a quick stab vanquished him.	0
7	27	readRepeat	shuffled	1469580.400560416	Mum strongly dislikes appetizers.	Only the best players enjoy popularity.	0
7	27	listen	shuffled	1469587.396621625	Mum strongly dislikes appetizers.	Only the best players enjoy popularity.	0
8	28	readRepeat	shuffled	1469594.363260041	Those who teach values first abolish cheating.	It's not easy to create illuminating examples.	0
8	28	listen	shuffled	1469601.238198291	Those who teach values first abolish cheating.	It's not easy to create illuminating examples.	0
9	29	readRepeat	shuffled	1469608.663268375	The frightened child was gently subdued by his big brother.	Are your grades higher or lower than Nancy's?	0
9	29	listen	shuffled	1469616.313616625	The frightened child was gently subdued by his big brother.	Are your grades higher or lower than Nancy's?	0
10	30	readRepeat	shuffled	1469626.838202333	Even a simple vocabulary contains symbols.	Mum strongly dislikes appetizers.	0
10	30	listen	shuffled	1469633.88834975	Even a simple vocabulary contains symbols.	Mum strongly dislikes appetizers.	0
11	31	readRepeat	shuffled	1469641.726156541	A crab challenged me, but a quick stab vanquished him.	The frightened child was gently subdued by his big brother.	0
11	31	listen	shuffled	1469648.851525458	A crab challenged me, but a quick stab vanquished him.	The frightened child was gently subdued by his big brother.	0
12	32	readRepeat	shuffled	1469656.451091791	Glucose and fructose are natural sugars found in fruit.	Steve wore a bright red cashmere sweater.	0
12	32	listen	shuffled	1469663.525999125	Glucose and fructose are natural sugars found in fruit.	Steve wore a bright red cashmere sweater.	0
13	33	readRepeat	shuffled	1469670.976105625	Are you looking for employment?	Those who teach values first abolish cheating.	0
13	33	listen	shuffled	1469677.088278958	Are you looking for employment?	Those who teach values first abolish cheating.	0
14	34	readRepeat	shuffled	1469684.763577125	Coffee is grown on steep, jungle-like slopes in temperate zones.	Nothing is as offensive as innocence.	0
14	34	listen	shuffled	1469693.247492666	Coffee is grown on steep, jungle-like slopes in temperate zones.	Nothing is as offensive as innocence.	0
15	35	readRepeat	shuffled	1469700.88868	We welcome many new students each year.	Are you looking for employment?	0
15	35	listen	shuffled	1469707.72626025	We welcome many new students each year.	Are you looking for employment?	0
16	36	readRepeat	shuffled	1469715.401331	Only the best players enjoy popularity.	Glucose and fructose are natural sugars found in fruit.	0
16	36	listen	shuffled	1469721.601482	Only the best players enjoy popularity.	Glucose and fructose are natural sugars found in fruit.	0
17	37	readRepeat	shuffled	1469729.426707458	Calcium makes bones and teeth strong.	We are open every Monday evening.	0
17	37	listen	shuffled	1469735.727355333	Calcium makes bones and teeth strong.	We are open every Monday evening.	0
18	38	readRepeat	shuffled	1469748.401561583	Nothing is as offensive as innocence.	Even I occasionally get the Monday blues!	0
18	38	listen	shuffled	1469754.36405525	Nothing is as offensive as innocence.	Even I occasionally get the Monday blues!	0
19	39	readRepeat	shuffled	1469761.764039541	Steve wore a bright red cashmere sweater.	Barb's gold bracelet was a graduation present.	0
19	39	listen	shuffled	1469768.239046708	Steve wore a bright red cashmere sweater.	Barb's gold bracelet was a graduation present.	0
20	40	readRepeat	shuffled	1469776.452028916	Barb's gold bracelet was a graduation present.	Even a simple vocabulary contains symbols.	0
20	40	listen	shuffled	1469783.389197625	Barb's gold bracelet was a graduation present.	Even a simple vocabulary contains symbols.	0

