April 4, 2022 at 11:26:46 AM
ONSET PROD LOG FILE
S0018_B15
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
1	26	listen	shuffled	950657.568083916	Nancy has the best grades in the class.	Robin likes the color yellow.	0
2	27	readRepeat	shuffled	950663.730004708	I took her word for it.	The tooth fairy forgot to come when Roger's tooth fell out.	0
2	27	listen	shuffled	950668.369404541	I took her word for it.	The tooth fairy forgot to come when Roger's tooth fell out.	0
3	28	readRepeat	shuffled	950675.380761166	Orange juice tastes funny after toothpaste.	How do you know my name?	0
3	28	listen	shuffled	950681.45550025	Orange juice tastes funny after toothpaste.	How do you know my name?	0
4	29	readRepeat	shuffled	950686.768362375	Robin likes the color yellow.	Birthday parties have cupcakes and ice cream.	0
4	29	listen	shuffled	950692.178761583	Robin likes the color yellow.	Birthday parties have cupcakes and ice cream.	0
5	30	readRepeat	shuffled	950698.980077666	Is she going with you?	How much allowance do you get?	0
5	30	listen	shuffled	950703.48021175	Is she going with you?	How much allowance do you get?	0
6	31	readRepeat	shuffled	950708.818444791	Which theatre shows "Mother Goose"?	Orange juice tastes funny after toothpaste.	0
6	31	listen	shuffled	950714.568262416	Which theatre shows "Mother Goose"?	Orange juice tastes funny after toothpaste.	0
7	32	readRepeat	shuffled	950720.505815875	Cut a small corner off each edge.	She is taller than I am.	0
7	32	listen	shuffled	950725.693678291	Cut a small corner off each edge.	She is taller than I am.	0
8	33	readRepeat	shuffled	950732.681084166	They all enjoy ice cream sundaes.	This was easy for us.	0
8	33	listen	shuffled	950737.827306166	They all enjoy ice cream sundaes.	This was easy for us.	0
9	34	readRepeat	shuffled	950743.74354	Tom reads the same book every night.	Even I get the Monday blues!	0
9	34	listen	shuffled	950745.418761541	Tom reads the same book every night.	Even I get the Monday blues!	0
10	35	readRepeat	shuffled	950753.693561416	He ate four eggs for breakfast.	Is she going with you?	0
10	35	listen	shuffled	950759.080845458	He ate four eggs for breakfast.	Is she going with you?	0
11	36	readRepeat	shuffled	950766.693592625	They often go out in the evening.	I took her word for it.	0
11	36	listen	shuffled	950772.607475791	They often go out in the evening.	I took her word for it.	0
12	37	readRepeat	shuffled	950775.706052	Spring Street is straight ahead.	Add the numbers together one by one.	0
12	37	listen	shuffled	950781.591046625	Spring Street is straight ahead.	Add the numbers together one by one.	0
13	38	readRepeat	shuffled	950789.818777	Is this seesaw safe?	They all like long hot showers.	0
13	38	listen	shuffled	950794.318492208	Is this seesaw safe?	They all like long hot showers.	0
14	39	readRepeat	shuffled	950800.59363425	This was easy for us.	How do oysters make pearls?	0
14	39	listen	shuffled	950805.131468458	This was easy for us.	How do oysters make pearls?	0
15	40	readRepeat	shuffled	950812.806231166	I saw a purple crab on the beach.	Swing your arm as high as you can.	0
15	40	listen	shuffled	950818.2062425	I saw a purple crab on the beach.	Swing your arm as high as you can.	0
16	41	readRepeat	shuffled	950824.093970708	Don't do Charlie's dirty dishes.	They all enjoy ice cream sundaes.	0
16	41	listen	shuffled	950830.893926041	Don't do Charlie's dirty dishes.	They all enjoy ice cream sundaes.	0
17	42	readRepeat	shuffled	950837.956405875	Should giraffes be kept in small zoos?	They own a big house in Austin, Texas.	0
17	42	listen	shuffled	950844.156454	Should giraffes be kept in small zoos?	They own a big house in Austin, Texas.	0
18	43	readRepeat	shuffled	950850.718903791	Even I get the Monday blues!	Should giraffes be kept in small zoos?	0
18	43	listen	shuffled	950857.081262583	Even I get the Monday blues!	Should giraffes be kept in small zoos?	0
19	44	readRepeat	shuffled	950864.043466333	They own a big house in Austin, Texas.	Nancy has the best grades in the class.	0
19	44	listen	shuffled	950870.544187791	They own a big house in Austin, Texas.	Nancy has the best grades in the class.	0
20	45	readRepeat	shuffled	950877.031675375	Blue cheese smells funny.	She slipped on the stairs.	0
20	45	listen	shuffled	950881.44420275	Blue cheese smells funny.	She slipped on the stairs.	0
21	46	readRepeat	shuffled	950890.269118416	The big dog loved to chew on the old rag doll.	Michael colored the bedroom wall with crayons.	0
21	46	listen	shuffled	950897.269517208	The big dog loved to chew on the old rag doll.	Michael colored the bedroom wall with crayons.	0
22	47	readRepeat	shuffled	950903.4069035	Guess the question from the answer.	Spring Street is straight ahead.	0
22	47	listen	shuffled	950908.294949416	Guess the question from the answer.	Spring Street is straight ahead.	0
23	48	readRepeat	shuffled	950915.181166416	Swing your arm as high as you can.	Blue cheese smells funny.	0
23	48	listen	shuffled	950921.152346458	Swing your arm as high as you can.	Blue cheese smells funny.	0
24	49	readRepeat	shuffled	950927.644514583	Please sing just the club theme.	My favorite ice cream flavor is vanilla.	0
24	49	listen	shuffled	950933.244540333	Please sing just the club theme.	My favorite ice cream flavor is vanilla.	0
25	50	readRepeat	shuffled	950949.456912875	The angry boy didn't look up.	Carl lives in a very small home.	0
25	50	listen	shuffled	950954.9569685	The angry boy didn't look up.	Carl lives in a very small home.	0

