February 9, 2023 at 10:51:12 AM
ONSET PROD LOG FILE
S0024_B2
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
13	13	listen	echolalia	122108.158818541	Is this seesaw safe?	Is this seesaw safe?	0
14	14	readRepeat	echolalia	122116.558623416	This was easy for us.	This was easy for us.	0
14	14	listen	echolalia	122123.121197041	This was easy for us.	This was easy for us.	0
15	15	readRepeat	echolalia	122134.521195208	I saw a purple crab on the beach.	I saw a purple crab on the beach.	0
15	15	listen	echolalia	122141.733825375	I saw a purple crab on the beach.	I saw a purple crab on the beach.	0
16	16	readRepeat	echolalia	122149.183691333	Don't do Charlie's dirty dishes.	Don't do Charlie's dirty dishes.	0
16	16	listen	echolalia	122156.871641416	Don't do Charlie's dirty dishes.	Don't do Charlie's dirty dishes.	0
17	17	readRepeat	echolalia	122165.158965125	Should giraffes be kept in small zoos?	Should giraffes be kept in small zoos?	0
17	17	listen	echolalia	122172.0090785	Should giraffes be kept in small zoos?	Should giraffes be kept in small zoos?	0
18	18	readRepeat	echolalia	122179.50925075	Even I get the Monday blues!	Even I get the Monday blues!	0
18	18	listen	echolalia	122187.396435833	Even I get the Monday blues!	Even I get the Monday blues!	0
19	19	readRepeat	echolalia	122195.783957625	They own a big house in Austin, Texas.	They own a big house in Austin, Texas.	0
19	19	listen	echolalia	122204.483943625	They own a big house in Austin, Texas.	They own a big house in Austin, Texas.	0
20	20	readRepeat	echolalia	122213.609251041	Blue cheese smells funny.	Blue cheese smells funny.	0
20	20	listen	echolalia	122220.184137958	Blue cheese smells funny.	Blue cheese smells funny.	0
21	21	readRepeat	echolalia	122227.496763833	The big dog loved to chew on the old rag doll.	The big dog loved to chew on the old rag doll.	0
21	21	listen	echolalia	122236.49699	The big dog loved to chew on the old rag doll.	The big dog loved to chew on the old rag doll.	0
22	22	readRepeat	echolalia	122246.146788708	Guess the question from the answer.	Guess the question from the answer.	0
22	22	listen	echolalia	122252.684395875	Guess the question from the answer.	Guess the question from the answer.	0
23	23	readRepeat	echolalia	122259.859403375	Swing your arm as high as you can.	Swing your arm as high as you can.	0
23	23	listen	echolalia	122267.379886666	Swing your arm as high as you can.	Swing your arm as high as you can.	0
24	24	readRepeat	echolalia	122275.684260583	Please sing just the club theme.	Please sing just the club theme.	0
24	24	listen	echolalia	122284.684469333	Please sing just the club theme.	Please sing just the club theme.	0
25	25	readRepeat	echolalia	122294.096949666	The angry boy didn't look up.	The angry boy didn't look up.	0
25	25	listen	echolalia	122300.621932916	The angry boy didn't look up.	The angry boy didn't look up.	0
0	0	break	break	122308.547259416	break	break	break
1	26	readRepeat	shuffled	122308.547259416	Nancy has the best grades in the class.	Spring Street is straight ahead.	0
1	26	listen	shuffled	122346.59702075	Nancy has the best grades in the class.	Spring Street is straight ahead.	0
2	27	readRepeat	shuffled	122353.9596845	I took her word for it.	Do all farmers grow potatoes?	0
2	27	listen	shuffled	122359.24671475	I took her word for it.	Do all farmers grow potatoes?	0
3	28	readRepeat	shuffled	122366.410189041	Orange juice tastes funny after toothpaste.	The roses smelled very sweet.	0
3	28	listen	shuffled	122373.847153166	Orange juice tastes funny after toothpaste.	The roses smelled very sweet.	0
4	29	readRepeat	shuffled	122381.484772541	Robin likes the color yellow.	Blue cheese smells funny.	0
4	29	listen	shuffled	122386.985338416	Robin likes the color yellow.	Blue cheese smells funny.	0
5	30	readRepeat	shuffled	122394.535015541	Is she going with you?	Carl lives in a very small home.	0
5	30	listen	shuffled	122400.609985083	Is she going with you?	Carl lives in a very small home.	0
6	31	readRepeat	shuffled	122410.585065916	Which theatre shows "Mother Goose"?	Michael colored the bedroom wall with crayons.	0
6	31	listen	shuffled	122417.797203666	Which theatre shows "Mother Goose"?	Michael colored the bedroom wall with crayons.	0
7	32	readRepeat	shuffled	122425.310104333	Cut a small corner off each edge.	Tom reads the same book every night.	0
7	32	listen	shuffled	122432.423408291	Cut a small corner off each edge.	Tom reads the same book every night.	0
8	33	readRepeat	shuffled	122440.410224583	They all enjoy ice cream sundaes.	How much allowance do you get?	0
8	33	listen	shuffled	122448.497577166	They all enjoy ice cream sundaes.	How much allowance do you get?	0
9	34	readRepeat	shuffled	122458.635346333	Tom reads the same book every night.	Add the numbers together one by one.	0
9	34	listen	shuffled	122465.285628375	Tom reads the same book every night.	Add the numbers together one by one.	0
10	35	readRepeat	shuffled	122474.247737541	He ate four eggs for breakfast.	He will allow a rare lie.	0
10	35	listen	shuffled	122482.972758958	He ate four eggs for breakfast.	He will allow a rare lie.	0
11	36	readRepeat	shuffled	122492.110530666	They often go out in the evening.	Which theatre shows "Mother Goose"?	0
11	36	listen	shuffled	122501.072922	They often go out in the evening.	Which theatre shows "Mother Goose"?	0
12	37	readRepeat	shuffled	122509.523000916	Spring Street is straight ahead.	Did you eat lunch yesterday?	0
12	37	listen	shuffled	122516.323023333	Spring Street is straight ahead.	Did you eat lunch yesterday?	0
13	38	readRepeat	shuffled	122523.922972125	Is this seesaw safe?	The big dog loved to chew on the old rag doll.	0
13	38	listen	shuffled	122532.047824375	Is this seesaw safe?	The big dog loved to chew on the old rag doll.	0
14	39	readRepeat	shuffled	122539.607578083	This was easy for us.	Robin likes the color yellow.	0
14	39	listen	shuffled	122546.110631791	This was easy for us.	Robin likes the color yellow.	0
15	40	readRepeat	shuffled	122553.96072525	I saw a purple crab on the beach.	I saw a purple crab on the beach.	0
15	40	listen	shuffled	122560.622918458	I saw a purple crab on the beach.	I saw a purple crab on the beach.	0
16	41	readRepeat	shuffled	122569.185737083	Don't do Charlie's dirty dishes.	How do oysters make pearls?	0
16	41	listen	shuffled	122576.610768875	Don't do Charlie's dirty dishes.	How do oysters make pearls?	0
17	42	readRepeat	shuffled	122585.185938916	Should giraffes be kept in small zoos?	They own a big house in Austin, Texas.	0
17	42	listen	shuffled	122593.698614083	Should giraffes be kept in small zoos?	They own a big house in Austin, Texas.	0
18	43	readRepeat	shuffled	122601.786006041	Even I get the Monday blues!	How do you know my name?	0
18	43	listen	shuffled	122608.473435791	Even I get the Monday blues!	How do you know my name?	0
19	44	readRepeat	shuffled	122617.110834458	They own a big house in Austin, Texas.	Don't do Charlie's dirty dishes.	0
19	44	listen	shuffled	122626.46086825	They own a big house in Austin, Texas.	Don't do Charlie's dirty dishes.	0
20	45	readRepeat	shuffled	122634.848600833	Blue cheese smells funny.	Even I get the Monday blues!	0
20	45	listen	shuffled	122640.5105135	Blue cheese smells funny.	Even I get the Monday blues!	0
21	46	readRepeat	shuffled	122649.579001333	The big dog loved to chew on the old rag doll.	He ate four eggs for breakfast.	0
21	46	listen	shuffled	122658.245750041	The big dog loved to chew on the old rag doll.	He ate four eggs for breakfast.	0
22	47	readRepeat	shuffled	122666.886261375	Guess the question from the answer.	I took her word for it.	0
22	47	listen	shuffled	122673.898665208	Guess the question from the answer.	I took her word for it.	0
23	48	readRepeat	shuffled	122682.811325166	Swing your arm as high as you can.	She slipped on the stairs.	0
23	48	listen	shuffled	122690.198962958	Swing your arm as high as you can.	She slipped on the stairs.	0
24	49	readRepeat	shuffled	122698.349006916	Please sing just the club theme.	The cat's meow always hurts my ears.	0
24	49	listen	shuffled	122705.424029208	Please sing just the club theme.	The cat's meow always hurts my ears.	0
25	50	readRepeat	shuffled	122716.40295275	The angry boy didn't look up.	Is she going with you?	0
25	50	listen	shuffled	122723.223925875	The angry boy didn't look up.	Is she going with you?	0

