May 5, 2019 at 2:41:17 PM
ONSET PROD LOG FILE
S0004_B12
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
3	23	readRepeat	shuffled	218802.802768875	Objects made of pewter are beautiful.	Our experiment's positive outcome was unexpected.	0
3	23	listen	shuffled	218807.286341208	Objects made of pewter are beautiful.	Our experiment's positive outcome was unexpected.	0
4	24	readRepeat	shuffled	218813.353261416	Artificial intelligence is for real.	The football team coach has a watch as thin as a dime.	0
4	24	listen	shuffled	218817.8707775	Artificial intelligence is for real.	The football team coach has a watch as thin as a dime.	0
5	25	readRepeat	shuffled	218823.88711675	Todd placed top priority on getting his bike fixed.	Grandmother outgrew her upbringing in petticoats.	0
5	25	listen	shuffled	218829.35422425	Todd placed top priority on getting his bike fixed.	Grandmother outgrew her upbringing in petticoats.	0
6	26	readRepeat	shuffled	218835.9712415	When peeling an orange, it is hard not to spray juice.	They often go out in the evening.	0
6	26	listen	shuffled	218841.83823475	When peeling an orange, it is hard not to spray juice.	They often go out in the evening.	0
7	27	readRepeat	shuffled	218846.654647875	The morning dew on the spider web glistened in the sun.	Artificial intelligence is for real.	0
7	27	listen	shuffled	218852.139064166	The morning dew on the spider web glistened in the sun.	Artificial intelligence is for real.	0
8	28	readRepeat	shuffled	218858.039581458	Tornados often destroy aviaries.	Each stag surely finds a big fawn.	0
8	28	listen	shuffled	218863.039762708	Tornados often destroy aviaries.	Each stag surely finds a big fawn.	0
9	29	readRepeat	shuffled	218869.673134333	They remained lifelong friends and companions.	Project development was proceeding too slowly.	0
9	29	listen	shuffled	218875.892603083	They remained lifelong friends and companions.	Project development was proceeding too slowly.	0
10	30	readRepeat	shuffled	218882.007324	The football team coach has a watch as thin as a dime.	Last year's gas shortage caused steep price increases.	0
10	30	listen	shuffled	218887.574000541	The football team coach has a watch as thin as a dime.	Last year's gas shortage caused steep price increases.	0
11	31	readRepeat	shuffled	218894.25819275	They often go out in the evening.	This was easy for us.	0
11	31	listen	shuffled	218898.408137375	They often go out in the evening.	This was easy for us.	0
12	32	readRepeat	shuffled	218902.958823791	Our experiment's positive outcome was unexpected.	The morning dew on the spider web glistened in the sun.	0
12	32	listen	shuffled	218907.892244208	Our experiment's positive outcome was unexpected.	The morning dew on the spider web glistened in the sun.	0
13	33	readRepeat	shuffled	218914.892141	Each stag surely finds a big fawn.	Diane may splurge and buy a turquoise necklace.	0
13	33	listen	shuffled	218919.274898583	Each stag surely finds a big fawn.	Diane may splurge and buy a turquoise necklace.	0
14	34	readRepeat	shuffled	218923.3761325	The cigarettes in the clay ashtray overflowed onto the oak table.	Objects made of pewter are beautiful.	0
14	34	listen	shuffled	218929.960324458	The cigarettes in the clay ashtray overflowed onto the oak table.	Objects made of pewter are beautiful.	0
15	35	readRepeat	shuffled	218935.660170708	Project development was proceeding too slowly.	Thomas thinks a larger clamp solves the problem.	0
15	35	listen	shuffled	218940.694079583	Project development was proceeding too slowly.	Thomas thinks a larger clamp solves the problem.	0
16	36	readRepeat	shuffled	218946.927450916	Will Robin wear a yellow lily?	The cigarettes in the clay ashtray overflowed onto the oak table.	0
16	36	listen	shuffled	218951.4111555	Will Robin wear a yellow lily?	The cigarettes in the clay ashtray overflowed onto the oak table.	0
17	37	readRepeat	shuffled	218958.544770041	Thomas thinks a larger clamp solves the problem.	December and January are nice months to spend in Miami.	0
17	37	listen	shuffled	218963.611674208	Thomas thinks a larger clamp solves the problem.	December and January are nice months to spend in Miami.	0
18	38	readRepeat	shuffled	218970.294779708	This was easy for us.	When peeling an orange, it is hard not to spray juice.	0
18	38	listen	shuffled	218973.828961958	This was easy for us.	When peeling an orange, it is hard not to spray juice.	0
19	39	readRepeat	shuffled	218980.0463115	December and January are nice months to spend in Miami.	They remained lifelong friends and companions.	0
19	39	listen	shuffled	218985.063676583	December and January are nice months to spend in Miami.	They remained lifelong friends and companions.	0
20	40	readRepeat	shuffled	218995.297028625	Last year's gas shortage caused steep price increases.	Todd placed top priority on getting his bike fixed.	0
20	40	listen	shuffled	219000.897519625	Last year's gas shortage caused steep price increases.	Todd placed top priority on getting his bike fixed.	0

