February 15, 2020 at 5:24:59 PM
ONSET PROD LOG FILE
S0006_B11
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
15	15	readRepeat	echolalia	1164317.407395125	We welcome many new students each year.	We welcome many new students each year.	0
15	15	listen	echolalia	1164321.907742083	We welcome many new students each year.	We welcome many new students each year.	0
16	16	readRepeat	echolalia	1164327.124964041	Only the best players enjoy popularity.	Only the best players enjoy popularity.	0
16	16	listen	echolalia	1164331.691570875	Only the best players enjoy popularity.	Only the best players enjoy popularity.	0
17	17	readRepeat	echolalia	1164336.791918291	Calcium makes bones and teeth strong.	Calcium makes bones and teeth strong.	0
17	17	listen	echolalia	1164341.209187166	Calcium makes bones and teeth strong.	Calcium makes bones and teeth strong.	0
18	18	readRepeat	echolalia	1164346.326122	Nothing is as offensive as innocence.	Nothing is as offensive as innocence.	0
18	18	listen	echolalia	1164350.642894875	Nothing is as offensive as innocence.	Nothing is as offensive as innocence.	0
19	19	readRepeat	echolalia	1164355.908739708	Steve wore a bright red cashmere sweater.	Steve wore a bright red cashmere sweater.	0
19	19	listen	echolalia	1164360.495389125	Steve wore a bright red cashmere sweater.	Steve wore a bright red cashmere sweater.	0
20	20	readRepeat	echolalia	1164365.926889083	Barb's gold bracelet was a graduation present.	Barb's gold bracelet was a graduation present.	0
20	20	listen	echolalia	1164370.693129958	Barb's gold bracelet was a graduation present.	Barb's gold bracelet was a graduation present.	0
0	0	break	break	1164376.010996416	break	break	break
1	21	readRepeat	shuffled	1164376.010996416	Are your grades higher or lower than Nancy's?	Are your grades higher or lower than Nancy's?	0
1	21	listen	shuffled	1164412.679654916	Are your grades higher or lower than Nancy's?	Are your grades higher or lower than Nancy's?	0
2	22	readRepeat	shuffled	1164416.012887458	She wore warm, fleecy, woolen overalls.	It's not easy to create illuminating examples.	0
2	22	listen	shuffled	1164420.513702083	She wore warm, fleecy, woolen overalls.	It's not easy to create illuminating examples.	0
3	23	readRepeat	shuffled	1164425.897222958	Reading in poor light gives you eyestrain.	Only the best players enjoy popularity.	0
3	23	listen	shuffled	1164430.063757166	Reading in poor light gives you eyestrain.	Only the best players enjoy popularity.	0
4	24	readRepeat	shuffled	1164435.164327291	Even I occasionally get the Monday blues!	Calcium makes bones and teeth strong.	0
4	24	listen	shuffled	1164439.481334458	Even I occasionally get the Monday blues!	Calcium makes bones and teeth strong.	0
5	25	readRepeat	shuffled	1164444.614299708	We are open every Monday evening.	Glucose and fructose are natural sugars found in fruit.	0
5	25	listen	shuffled	1164448.965293166	We are open every Monday evening.	Glucose and fructose are natural sugars found in fruit.	0
6	26	readRepeat	shuffled	1164455.131779416	It's not easy to create illuminating examples.	Reading in poor light gives you eyestrain.	0
6	26	listen	shuffled	1164459.983112875	It's not easy to create illuminating examples.	Reading in poor light gives you eyestrain.	0
7	27	readRepeat	shuffled	1164464.966130291	Mum strongly dislikes appetizers.	A crab challenged me, but a quick stab vanquished him.	0
7	27	listen	shuffled	1164469.283970791	Mum strongly dislikes appetizers.	A crab challenged me, but a quick stab vanquished him.	0
8	28	readRepeat	shuffled	1164475.282980916	Those who teach values first abolish cheating.	Coffee is grown on steep, jungle-like slopes in temperate zones.	0
8	28	listen	shuffled	1164479.850013	Those who teach values first abolish cheating.	Coffee is grown on steep, jungle-like slopes in temperate zones.	0
9	29	readRepeat	shuffled	1164486.350217208	The frightened child was gently subdued by his big brother.	Steve wore a bright red cashmere sweater.	0
9	29	listen	shuffled	1164491.5839305	The frightened child was gently subdued by his big brother.	Steve wore a bright red cashmere sweater.	0
10	30	readRepeat	shuffled	1164497.084534041	Even a simple vocabulary contains symbols.	Are you looking for employment?	0
10	30	listen	shuffled	1164501.717797541	Even a simple vocabulary contains symbols.	Are you looking for employment?	0
11	31	readRepeat	shuffled	1164506.167896208	A crab challenged me, but a quick stab vanquished him.	The frightened child was gently subdued by his big brother.	0
11	31	listen	shuffled	1164511.018939541	A crab challenged me, but a quick stab vanquished him.	The frightened child was gently subdued by his big brother.	0
12	32	readRepeat	shuffled	1164517.852185666	Glucose and fructose are natural sugars found in fruit.	Even a simple vocabulary contains symbols.	0
12	32	listen	shuffled	1164523.903123	Glucose and fructose are natural sugars found in fruit.	Even a simple vocabulary contains symbols.	0
13	33	readRepeat	shuffled	1164529.886492875	Are you looking for employment?	Even I occasionally get the Monday blues!	0
13	33	listen	shuffled	1164534.136800416	Are you looking for employment?	Even I occasionally get the Monday blues!	0
14	34	readRepeat	shuffled	1164539.520372541	Coffee is grown on steep, jungle-like slopes in temperate zones.	Those who teach values first abolish cheating.	0
14	34	listen	shuffled	1164545.236960375	Coffee is grown on steep, jungle-like slopes in temperate zones.	Those who teach values first abolish cheating.	0
15	35	readRepeat	shuffled	1164550.70376025	We welcome many new students each year.	Nothing is as offensive as innocence.	0
15	35	listen	shuffled	1164555.104329458	We welcome many new students each year.	Nothing is as offensive as innocence.	0
16	36	readRepeat	shuffled	1164560.121144166	Only the best players enjoy popularity.	She wore warm, fleecy, woolen overalls.	0
16	36	listen	shuffled	1164564.654901166	Only the best players enjoy popularity.	She wore warm, fleecy, woolen overalls.	0
17	37	readRepeat	shuffled	1164570.138193666	Calcium makes bones and teeth strong.	Barb's gold bracelet was a graduation present.	0
17	37	listen	shuffled	1164574.405287375	Calcium makes bones and teeth strong.	Barb's gold bracelet was a graduation present.	0
18	38	readRepeat	shuffled	1164580.006221375	Nothing is as offensive as innocence.	We are open every Monday evening.	0
18	38	listen	shuffled	1164584.406123375	Nothing is as offensive as innocence.	We are open every Monday evening.	0
19	39	readRepeat	shuffled	1164589.18975075	Steve wore a bright red cashmere sweater.	We welcome many new students each year.	0
19	39	listen	shuffled	1164593.756334083	Steve wore a bright red cashmere sweater.	We welcome many new students each year.	0
20	40	readRepeat	shuffled	1164599.021608875	Barb's gold bracelet was a graduation present.	Mum strongly dislikes appetizers.	0
20	40	listen	shuffled	1164603.806926666	Barb's gold bracelet was a graduation present.	Mum strongly dislikes appetizers.	0

