April 1, 2022 at 11:21:45 AM
ONSET PROD LOG FILE
S0018_B4
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
18	18	listen	echolalia	937436.175978541	Even I get the Monday blues!	Even I get the Monday blues!	0
19	19	readRepeat	echolalia	937446.163300333	They own a big house in Austin, Texas.	They own a big house in Austin, Texas.	0
19	19	listen	echolalia	937452.93849425	They own a big house in Austin, Texas.	They own a big house in Austin, Texas.	0
20	20	readRepeat	echolalia	937460.223370166	Blue cheese smells funny.	Blue cheese smells funny.	0
20	20	listen	echolalia	937465.373741916	Blue cheese smells funny.	Blue cheese smells funny.	0
21	21	readRepeat	echolalia	937471.326136958	The big dog loved to chew on the old rag doll.	The big dog loved to chew on the old rag doll.	0
21	21	listen	echolalia	937480.113487208	The big dog loved to chew on the old rag doll.	The big dog loved to chew on the old rag doll.	0
22	22	readRepeat	echolalia	937489.700709	Guess the question from the answer.	Guess the question from the answer.	0
22	22	listen	echolalia	937495.401179208	Guess the question from the answer.	Guess the question from the answer.	0
23	23	readRepeat	echolalia	937501.817473041	Swing your arm as high as you can.	Swing your arm as high as you can.	0
23	23	listen	echolalia	937508.426511416	Swing your arm as high as you can.	Swing your arm as high as you can.	0
24	24	readRepeat	echolalia	937515.813891791	Please sing just the club theme.	Please sing just the club theme.	0
24	24	listen	echolalia	937522.713725916	Please sing just the club theme.	Please sing just the club theme.	0
25	25	readRepeat	echolalia	937532.201283958	The angry boy didn't look up.	The angry boy didn't look up.	0
25	25	listen	echolalia	937540.2763295	The angry boy didn't look up.	The angry boy didn't look up.	0
0	0	break	break	937548.8264775	break	break	break
0	0	break	break	937571.413860875	break	break	break
1	26	readRepeat	shuffled	937571.413860875	Nancy has the best grades in the class.	The angry boy didn't look up.	0
1	26	listen	shuffled	937582.414516166	Nancy has the best grades in the class.	The angry boy didn't look up.	0
2	27	readRepeat	shuffled	937591.239355125	I took her word for it.	He will allow a rare lie.	0
2	27	listen	shuffled	937596.864174166	I took her word for it.	He will allow a rare lie.	0
3	28	readRepeat	shuffled	937604.90165125	Orange juice tastes funny after toothpaste.	We are open every Monday evening.	0
3	28	listen	shuffled	937610.926934375	Orange juice tastes funny after toothpaste.	We are open every Monday evening.	0
4	29	readRepeat	shuffled	937618.338740791	Robin likes the color yellow.	How do oysters make pearls?	0
4	29	listen	shuffled	937625.414321	Robin likes the color yellow.	How do oysters make pearls?	0
5	30	readRepeat	shuffled	937635.951793083	Is she going with you?	Pick a prize from the bag.	0
5	30	listen	shuffled	937641.414715083	Is she going with you?	Pick a prize from the bag.	0
6	31	readRepeat	shuffled	937648.551909208	Which theatre shows "Mother Goose"?	Should giraffes be kept in small zoos?	0
6	31	listen	shuffled	937653.664041458	Which theatre shows "Mother Goose"?	Should giraffes be kept in small zoos?	0
7	32	readRepeat	shuffled	937658.339476958	Cut a small corner off each edge.	Birthday parties have cupcakes and ice cream.	0
7	32	listen	shuffled	937663.610049416	Cut a small corner off each edge.	Birthday parties have cupcakes and ice cream.	0
8	33	readRepeat	shuffled	937669.914826208	They all enjoy ice cream sundaes.	Michael colored the bedroom wall with crayons.	0
8	33	listen	shuffled	937675.677207958	They all enjoy ice cream sundaes.	Michael colored the bedroom wall with crayons.	0
9	34	readRepeat	shuffled	937683.264677583	Tom reads the same book every night.	Even I get the Monday blues!	0
9	34	listen	shuffled	937689.052095875	Tom reads the same book every night.	Even I get the Monday blues!	0
10	35	readRepeat	shuffled	937694.087160625	He ate four eggs for breakfast.	Carl lives in a very small home.	0
10	35	listen	shuffled	937699.514698333	He ate four eggs for breakfast.	Carl lives in a very small home.	0
11	36	readRepeat	shuffled	937706.872668875	They often go out in the evening.	My favorite ice cream flavor is vanilla.	0
11	36	listen	shuffled	937713.1149105	They often go out in the evening.	My favorite ice cream flavor is vanilla.	0
12	37	readRepeat	shuffled	937721.214936125	Spring Street is straight ahead.	Which theatre shows "Mother Goose"?	0
12	37	listen	shuffled	937729.005589541	Spring Street is straight ahead.	Which theatre shows "Mother Goose"?	0
13	38	readRepeat	shuffled	937736.727453625	Is this seesaw safe?	She is taller than I am.	0
13	38	listen	shuffled	937742.515188125	Is this seesaw safe?	She is taller than I am.	0
14	39	readRepeat	shuffled	937749.618938083	This was easy for us.	How do you know my name?	0
14	39	listen	shuffled	937754.612712958	This was easy for us.	How do you know my name?	0
15	40	readRepeat	shuffled	937760.622822958	I saw a purple crab on the beach.	John's brother repainted the garage door.	0
15	40	listen	shuffled	937765.615144666	I saw a purple crab on the beach.	John's brother repainted the garage door.	0
16	41	readRepeat	shuffled	937771.915511375	Don't do Charlie's dirty dishes.	Robin likes the color yellow.	0
16	41	listen	shuffled	937777.699352	Don't do Charlie's dirty dishes.	Robin likes the color yellow.	0
17	42	readRepeat	shuffled	937787.002751708	Should giraffes be kept in small zoos?	Nancy has the best grades in the class.	0
17	42	listen	shuffled	937794.065481166	Should giraffes be kept in small zoos?	Nancy has the best grades in the class.	0
18	43	readRepeat	shuffled	937802.027860708	Even I get the Monday blues!	The tooth fairy forgot to come when Roger's tooth fell out.	0
18	43	listen	shuffled	937807.11545375	Even I get the Monday blues!	The tooth fairy forgot to come when Roger's tooth fell out.	0
19	44	readRepeat	shuffled	937812.440367958	They own a big house in Austin, Texas.	I saw a purple crab on the beach.	0
19	44	listen	shuffled	937819.328172833	They own a big house in Austin, Texas.	I saw a purple crab on the beach.	0
20	45	readRepeat	shuffled	937829.0029835	Blue cheese smells funny.	The roses smelled very sweet.	0
20	45	listen	shuffled	937833.71541425	Blue cheese smells funny.	The roses smelled very sweet.	0
21	46	readRepeat	shuffled	937839.765764375	The big dog loved to chew on the old rag doll.	They own a big house in Austin, Texas.	0
21	46	listen	shuffled	937846.811113458	The big dog loved to chew on the old rag doll.	They own a big house in Austin, Texas.	0
22	47	readRepeat	shuffled	937856.178836375	Guess the question from the answer.	He ate four extra eggs for breakfast.	0
22	47	listen	shuffled	937861.015571875	Guess the question from the answer.	He ate four extra eggs for breakfast.	0
23	48	readRepeat	shuffled	937868.198500583	Swing your arm as high as you can.	Jane helped her sister with homework.	0
23	48	listen	shuffled	937874.06583025	Swing your arm as high as you can.	Jane helped her sister with homework.	0
24	49	readRepeat	shuffled	937880.803418458	Please sing just the club theme.	She slipped on the stairs.	0
24	49	listen	shuffled	937886.228467041	Please sing just the club theme.	She slipped on the stairs.	0
25	50	readRepeat	shuffled	937893.478314583	The angry boy didn't look up.	Did you eat lunch yesterday?	0
25	50	listen	shuffled	937898.990894958	The angry boy didn't look up.	Did you eat lunch yesterday?	0

