October 11, 2020 at 4:19:24 PM
ONSET PROD LOG FILE
S0007_B3
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
9	9	listen	echolalia	27218.40018875	Bagpipes and bongos are musical instruments.	Bagpipes and bongos are musical instruments.	0
10	10	readRepeat	echolalia	27248.050253041	How good is your endurance?	How good is your endurance?	0
10	10	listen	echolalia	27252.763002	How good is your endurance?	How good is your endurance?	0
11	11	readRepeat	echolalia	27258.06310925	The essay undeniably reflects our view ably.	The essay undeniably reflects our view ably.	0
11	11	listen	echolalia	27266.587982125	The essay undeniably reflects our view ably.	The essay undeniably reflects our view ably.	0
12	12	readRepeat	echolalia	27275.826031958	A boring novel is a superb sleeping pill.	A boring novel is a superb sleeping pill.	0
12	12	listen	echolalia	27283.07600325	A boring novel is a superb sleeping pill.	A boring novel is a superb sleeping pill.	0
13	13	readRepeat	echolalia	27291.326006958	Orange juice tastes funny after toothpaste.	Orange juice tastes funny after toothpaste.	0
13	13	listen	echolalia	27296.950711166	Orange juice tastes funny after toothpaste.	Orange juice tastes funny after toothpaste.	0
14	14	readRepeat	echolalia	27303.338298625	The willowy woman wore a muskrat coat.	The willowy woman wore a muskrat coat.	0
14	14	listen	echolalia	27317.22585475	The willowy woman wore a muskrat coat.	The willowy woman wore a muskrat coat.	0
15	15	readRepeat	echolalia	27331.73846725	The misquote was retracted with an apology.	The misquote was retracted with an apology.	0
15	15	listen	echolalia	27345.301173583	The misquote was retracted with an apology.	The misquote was retracted with an apology.	0
16	16	readRepeat	echolalia	27368.788661	I just saw Jim near the new archeological museum.	I just saw Jim near the new archeological museum.	0
16	16	listen	echolalia	27379.151504375	I just saw Jim near the new archeological museum.	I just saw Jim near the new archeological museum.	0
17	17	readRepeat	echolalia	27402.276378833	Right now may not be the best time for business mergers.	Right now may not be the best time for business mergers.	0
17	17	listen	echolalia	27409.676760458	Right now may not be the best time for business mergers.	Right now may not be the best time for business mergers.	0
18	18	readRepeat	echolalia	27417.413905583	The misprint provoked an immediate disclaimer.	The misprint provoked an immediate disclaimer.	0
18	18	listen	echolalia	27424.676491541	The misprint provoked an immediate disclaimer.	The misprint provoked an immediate disclaimer.	0
19	19	readRepeat	echolalia	27432.889232583	They all enjoy ice cream sundaes.	They all enjoy ice cream sundaes.	0
19	19	listen	echolalia	27440.37656675	They all enjoy ice cream sundaes.	They all enjoy ice cream sundaes.	0
20	20	readRepeat	echolalia	27448.239412541	Do atypical farmers grow oats?	Do atypical farmers grow oats?	0
20	20	listen	echolalia	27455.81416975	Do atypical farmers grow oats?	Do atypical farmers grow oats?	0
0	0	break	break	27464.039192708	break	break	break
1	21	readRepeat	shuffled	27464.039192708	Addition and subtraction are learned skills.	I just saw Jim near the new archeological museum.	0
1	21	listen	shuffled	27490.689400583	Addition and subtraction are learned skills.	I just saw Jim near the new archeological museum.	0
2	22	readRepeat	shuffled	27501.839444625	How much allowance do you get?	Bagpipes and bongos are musical instruments.	0
2	22	listen	shuffled	27509.451866041	How much allowance do you get?	Bagpipes and bongos are musical instruments.	0
3	23	readRepeat	shuffled	27516.6644445	Cyclical programs will never compile.	We like blue cheese but Victor likes brie.	0
3	23	listen	shuffled	27526.914636666	Cyclical programs will never compile.	We like blue cheese but Victor likes brie.	0
4	24	readRepeat	shuffled	27536.890410875	The Boston Ballet overcame their funding shortage.	Orange juice tastes funny after toothpaste.	0
4	24	listen	shuffled	27542.502619208	The Boston Ballet overcame their funding shortage.	Orange juice tastes funny after toothpaste.	0
5	25	readRepeat	shuffled	27549.1146005	Every cab needs repainting often.	How good is your endurance?	0
5	25	listen	shuffled	27554.389876583	Every cab needs repainting often.	How good is your endurance?	0
6	26	readRepeat	shuffled	27559.488085083	Help Greg to pick a peck of potatoes.	The willowy woman wore a muskrat coat.	0
6	26	listen	shuffled	27567.327398541	Help Greg to pick a peck of potatoes.	The willowy woman wore a muskrat coat.	0
7	27	readRepeat	shuffled	27582.926164083	We like blue cheese but Victor likes brie.	Do atypical farmers grow oats?	0
7	27	listen	shuffled	27590.92809825	We like blue cheese but Victor likes brie.	Do atypical farmers grow oats?	0
8	28	readRepeat	shuffled	27599.301619958	Count the number of teaspoons of soysauce that you add.	The Boston Ballet overcame their funding shortage.	0
8	28	listen	shuffled	27605.977622375	Count the number of teaspoons of soysauce that you add.	The Boston Ballet overcame their funding shortage.	0
9	29	readRepeat	shuffled	27613.440310041	Bagpipes and bongos are musical instruments.	Cyclical programs will never compile.	0
9	29	listen	shuffled	27620.240399416	Bagpipes and bongos are musical instruments.	Cyclical programs will never compile.	0
10	30	readRepeat	shuffled	27632.377742541	How good is your endurance?	Addition and subtraction are learned skills.	0
10	30	listen	shuffled	27636.89040425	How good is your endurance?	Addition and subtraction are learned skills.	0
11	31	readRepeat	shuffled	27640.652540791	The essay undeniably reflects our view ably.	Help Greg to pick a peck of potatoes.	0
11	31	listen	shuffled	27649.677785791	The essay undeniably reflects our view ably.	Help Greg to pick a peck of potatoes.	0
12	32	readRepeat	shuffled	27658.627690458	A boring novel is a superb sleeping pill.	The essay undeniably reflects our view ably.	0
12	32	listen	shuffled	27665.590385166	A boring novel is a superb sleeping pill.	The essay undeniably reflects our view ably.	0
13	33	readRepeat	shuffled	27674.661493125	Orange juice tastes funny after toothpaste.	The misquote was retracted with an apology.	0
13	33	listen	shuffled	27680.265557333	Orange juice tastes funny after toothpaste.	The misquote was retracted with an apology.	0
14	34	readRepeat	shuffled	27694.853351625	The willowy woman wore a muskrat coat.	A boring novel is a superb sleeping pill.	0
14	34	listen	shuffled	27701.828127625	The willowy woman wore a muskrat coat.	A boring novel is a superb sleeping pill.	0
15	35	readRepeat	shuffled	27709.641196708	The misquote was retracted with an apology.	Every cab needs repainting often.	0
15	35	listen	shuffled	27721.265752666	The misquote was retracted with an apology.	Every cab needs repainting often.	0
16	36	readRepeat	shuffled	27728.202801208	I just saw Jim near the new archeological museum.	Count the number of teaspoons of soysauce that you add.	0
16	36	listen	shuffled	27737.053320708	I just saw Jim near the new archeological museum.	Count the number of teaspoons of soysauce that you add.	0
17	37	readRepeat	shuffled	27744.691285083	Right now may not be the best time for business mergers.	How much allowance do you get?	0
17	37	listen	shuffled	27753.627868291	Right now may not be the best time for business mergers.	How much allowance do you get?	0
18	38	readRepeat	shuffled	27759.6279085	The misprint provoked an immediate disclaimer.	They all enjoy ice cream sundaes.	0
18	38	listen	shuffled	27767.790963583	The misprint provoked an immediate disclaimer.	They all enjoy ice cream sundaes.	0
19	39	readRepeat	shuffled	27775.841262583	They all enjoy ice cream sundaes.	The misprint provoked an immediate disclaimer.	0
19	39	listen	shuffled	27788.091096333	They all enjoy ice cream sundaes.	The misprint provoked an immediate disclaimer.	0
20	40	readRepeat	shuffled	27800.451915458	Do atypical farmers grow oats?	Right now may not be the best time for business mergers.	0
20	40	listen	shuffled	27807.028815875	Do atypical farmers grow oats?	Right now may not be the best time for business mergers.	0

