June 25, 2022 at 1:08:03 PM
ONSET PROD LOG FILE
S0020_B7
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
1	21	listen	shuffled	1484420.3883105	Agricultural products are unevenly distributed.	A big goat idly ambled through the farmyard.	0
2	22	readRepeat	shuffled	1484428.475904958	By eating yogurt, you may live longer.	I'd rather not buy these shoes than be overcharged.	0
2	22	listen	shuffled	1484435.68818925	By eating yogurt, you may live longer.	I'd rather not buy these shoes than be overcharged.	0
3	23	readRepeat	shuffled	1484443.700840916	The causeway ended abruptly at the shore.	The speech symposium might begin on Monday.	0
3	23	listen	shuffled	1484450.589171166	The causeway ended abruptly at the shore.	The speech symposium might begin on Monday.	0
4	24	readRepeat	shuffled	1484458.911466125	Weatherproof galoshes are very useful in Seattle.	Curiosity and mediocrity seldom co-exist.	0
4	24	listen	shuffled	1484465.726211208	Weatherproof galoshes are very useful in Seattle.	Curiosity and mediocrity seldom co-exist.	0
5	25	readRepeat	shuffled	1484473.761841875	The speech symposium might begin on Monday.	Should giraffes be kept in small zoos?	0
5	25	listen	shuffled	1484480.536566291	The speech symposium might begin on Monday.	Should giraffes be kept in small zoos?	0
6	26	readRepeat	shuffled	1484487.451109875	I'd rather not buy these shoes than be overcharged.	They assume no burglar will ever enter here.	0
6	26	listen	shuffled	1484495.026140708	I'd rather not buy these shoes than be overcharged.	They assume no burglar will ever enter here.	0
7	27	readRepeat	shuffled	1484503.888790333	Be careful not to plow over the flower beds.	The angry boy answered but didn't look up.	0
7	27	listen	shuffled	1484510.288801	Be careful not to plow over the flower beds.	The angry boy answered but didn't look up.	0
8	28	readRepeat	shuffled	1484517.888698416	The overweight charmer could slip poison into anyone's tea.	She slipped and sprained her ankle on the steep slope.	0
8	28	listen	shuffled	1484525.088976791	The overweight charmer could slip poison into anyone's tea.	She slipped and sprained her ankle on the steep slope.	0
9	29	readRepeat	shuffled	1484533.2517415	The angry boy answered but didn't look up.	The causeway ended abruptly at the shore.	0
9	29	listen	shuffled	1484539.426703958	The angry boy answered but didn't look up.	The causeway ended abruptly at the shore.	0
10	30	readRepeat	shuffled	1484547.564051458	Which long article was opaque and needed clarification?	By eating yogurt, you may live longer.	0
10	30	listen	shuffled	1484554.464136958	Which long article was opaque and needed clarification?	By eating yogurt, you may live longer.	0
11	31	readRepeat	shuffled	1484561.551431625	Help celebrate your brother's success.	The overweight charmer could slip poison into anyone's tea.	0
11	31	listen	shuffled	1484567.438456041	Help celebrate your brother's success.	The overweight charmer could slip poison into anyone's tea.	0
12	32	readRepeat	shuffled	1484576.551718833	Will you please confirm government policy regarding waste removal?	Weatherproof galoshes are very useful in Seattle.	0
12	32	listen	shuffled	1484585.001727625	Will you please confirm government policy regarding waste removal?	Weatherproof galoshes are very useful in Seattle.	0
13	33	readRepeat	shuffled	1484592.989391958	They assume no burglar will ever enter here.	He will allow a rare lie.	0
13	33	listen	shuffled	1484599.551367041	They assume no burglar will ever enter here.	He will allow a rare lie.	0
14	34	readRepeat	shuffled	1484607.677224666	He will allow a rare lie.	Be careful not to plow over the flower beds.	0
14	34	listen	shuffled	1484613.089298208	He will allow a rare lie.	Be careful not to plow over the flower beds.	0
15	35	readRepeat	shuffled	1484620.127342583	Curiosity and mediocrity seldom co-exist.	Which long article was opaque and needed clarification?	0
15	35	listen	shuffled	1484626.964709833	Curiosity and mediocrity seldom co-exist.	Which long article was opaque and needed clarification?	0
16	36	readRepeat	shuffled	1484634.849669583	His sudden departure shocked the cast.	Will you please confirm government policy regarding waste removal?	0
16	36	listen	shuffled	1484640.902109708	His sudden departure shocked the cast.	Will you please confirm government policy regarding waste removal?	0
17	37	readRepeat	shuffled	1484649.402193458	She slipped and sprained her ankle on the steep slope.	His sudden departure shocked the cast.	0
17	37	listen	shuffled	1484656.439563416	She slipped and sprained her ankle on the steep slope.	His sudden departure shocked the cast.	0
18	38	readRepeat	shuffled	1484663.302215791	A big goat idly ambled through the farmyard.	We got drenched from the uninterrupted rain.	0
18	38	listen	shuffled	1484670.126996166	A big goat idly ambled through the farmyard.	We got drenched from the uninterrupted rain.	0
19	39	readRepeat	shuffled	1484678.464916083	Should giraffes be kept in small zoos?	Help celebrate your brother's success.	0
19	39	listen	shuffled	1484684.62715175	Should giraffes be kept in small zoos?	Help celebrate your brother's success.	0
20	40	readRepeat	shuffled	1484692.289799	We got drenched from the uninterrupted rain.	Agricultural products are unevenly distributed.	0
20	40	listen	shuffled	1484698.589792291	We got drenched from the uninterrupted rain.	Agricultural products are unevenly distributed.	0

