October 14, 2021 at 12:24:22 PM
ONSET PROD LOG FILE
S0015_B2
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
18	18	readRepeat	echolalia	427237.824090625	Nothing is as offensive as innocence.	Nothing is as offensive as innocence.	0
18	18	listen	echolalia	427243.241092208	Nothing is as offensive as innocence.	Nothing is as offensive as innocence.	0
19	19	readRepeat	echolalia	427249.191702208	Steve wore a bright red cashmere sweater.	Steve wore a bright red cashmere sweater.	0
19	19	listen	echolalia	427254.141850208	Steve wore a bright red cashmere sweater.	Steve wore a bright red cashmere sweater.	0
20	20	readRepeat	echolalia	427259.676515375	Barb's gold bracelet was a graduation present.	Barb's gold bracelet was a graduation present.	0
20	20	listen	echolalia	427265.694170375	Barb's gold bracelet was a graduation present.	Barb's gold bracelet was a graduation present.	0
0	0	break	break	427272.576511916	break	break	break
1	21	readRepeat	shuffled	427272.576511916	Are your grades higher or lower than Nancy's?	The frightened child was gently subdued by his big brother.	0
1	21	listen	shuffled	427287.943010416	Are your grades higher or lower than Nancy's?	The frightened child was gently subdued by his big brother.	0
2	22	readRepeat	shuffled	427297.994370916	She wore warm, fleecy, woolen overalls.	Glucose and fructose are natural sugars found in fruit.	0
2	22	listen	shuffled	427306.995078125	She wore warm, fleecy, woolen overalls.	Glucose and fructose are natural sugars found in fruit.	0
3	23	readRepeat	shuffled	427319.345322	Reading in poor light gives you eyestrain.	It's not easy to create illuminating examples.	0
3	23	listen	shuffled	427324.529264333	Reading in poor light gives you eyestrain.	It's not easy to create illuminating examples.	0
4	24	readRepeat	shuffled	427330.545643583	Even I occasionally get the Monday blues!	Nothing is as offensive as innocence.	0
4	24	listen	shuffled	427335.449645583	Even I occasionally get the Monday blues!	Nothing is as offensive as innocence.	0
5	25	readRepeat	shuffled	427341.36240175	We are open every Monday evening.	Steve wore a bright red cashmere sweater.	0
5	25	listen	shuffled	427345.531314875	We are open every Monday evening.	Steve wore a bright red cashmere sweater.	0
6	26	readRepeat	shuffled	427350.947095583	It's not easy to create illuminating examples.	Even a simple vocabulary contains symbols.	0
6	26	listen	shuffled	427356.014293541	It's not easy to create illuminating examples.	Even a simple vocabulary contains symbols.	0
7	27	readRepeat	shuffled	427361.916084541	Mum strongly dislikes appetizers.	We welcome many new students each year.	0
7	27	listen	shuffled	427366.430600958	Mum strongly dislikes appetizers.	We welcome many new students each year.	0
8	28	readRepeat	shuffled	427372.781759208	Those who teach values first abolish cheating.	Are your grades higher or lower than Nancy's?	0
8	28	listen	shuffled	427378.397893333	Those who teach values first abolish cheating.	Are your grades higher or lower than Nancy's?	0
9	29	readRepeat	shuffled	427384.115901625	The frightened child was gently subdued by his big brother.	Barb's gold bracelet was a graduation present.	0
9	29	listen	shuffled	427390.716196708	The frightened child was gently subdued by his big brother.	Barb's gold bracelet was a graduation present.	0
10	30	readRepeat	shuffled	427397.849347958	Even a simple vocabulary contains symbols.	Reading in poor light gives you eyestrain.	0
10	30	listen	shuffled	427403.1837495	Even a simple vocabulary contains symbols.	Reading in poor light gives you eyestrain.	0
11	31	readRepeat	shuffled	427409.267158333	A crab challenged me, but a quick stab vanquished him.	Those who teach values first abolish cheating.	0
11	31	listen	shuffled	427415.234371458	A crab challenged me, but a quick stab vanquished him.	Those who teach values first abolish cheating.	0
12	32	readRepeat	shuffled	427421.4181965	Glucose and fructose are natural sugars found in fruit.	Only the best players enjoy popularity.	0
12	32	listen	shuffled	427427.317979	Glucose and fructose are natural sugars found in fruit.	Only the best players enjoy popularity.	0
13	33	readRepeat	shuffled	427434.218652625	Are you looking for employment?	Coffee is grown on steep, jungle-like slopes in temperate zones.	0
13	33	listen	shuffled	427438.602360833	Are you looking for employment?	Coffee is grown on steep, jungle-like slopes in temperate zones.	0
14	34	readRepeat	shuffled	427447.386322125	Coffee is grown on steep, jungle-like slopes in temperate zones.	A crab challenged me, but a quick stab vanquished him.	0
14	34	listen	shuffled	427453.8698835	Coffee is grown on steep, jungle-like slopes in temperate zones.	A crab challenged me, but a quick stab vanquished him.	0
15	35	readRepeat	shuffled	427461.38663625	We welcome many new students each year.	She wore warm, fleecy, woolen overalls.	0
15	35	listen	shuffled	427466.220796541	We welcome many new students each year.	She wore warm, fleecy, woolen overalls.	0
16	36	readRepeat	shuffled	427474.304188916	Only the best players enjoy popularity.	Mum strongly dislikes appetizers.	0
16	36	listen	shuffled	427478.978377208	Only the best players enjoy popularity.	Mum strongly dislikes appetizers.	0
17	37	readRepeat	shuffled	427485.188069708	Calcium makes bones and teeth strong.	Even I occasionally get the Monday blues!	0
17	37	listen	shuffled	427490.23760525	Calcium makes bones and teeth strong.	Even I occasionally get the Monday blues!	0
18	38	readRepeat	shuffled	427496.988870916	Nothing is as offensive as innocence.	We are open every Monday evening.	0
18	38	listen	shuffled	427504.803679083	Nothing is as offensive as innocence.	We are open every Monday evening.	0
19	39	readRepeat	shuffled	427510.606142791	Steve wore a bright red cashmere sweater.	Are you looking for employment?	0
19	39	listen	shuffled	427515.80526125	Steve wore a bright red cashmere sweater.	Are you looking for employment?	0
20	40	readRepeat	shuffled	427520.890078208	Barb's gold bracelet was a graduation present.	Calcium makes bones and teeth strong.	0
20	40	listen	shuffled	427526.073737833	Barb's gold bracelet was a graduation present.	Calcium makes bones and teeth strong.	0

