May 13, 2022 at 3:41:28 PM
ONSET PROD LOG FILE
S0019_B8
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
14	34	readRepeat	shuffled	1181911.454096291	Coffee is grown on steep, jungle-like slopes in temperate zones.	Even I occasionally get the Monday blues!	0
14	34	listen	shuffled	1181919.206178125	Coffee is grown on steep, jungle-like slopes in temperate zones.	Even I occasionally get the Monday blues!	0
15	35	readRepeat	shuffled	1181927.773347708	We welcome many new students each year.	Only the best players enjoy popularity.	0
15	35	listen	shuffled	1181933.90595275	We welcome many new students each year.	Only the best players enjoy popularity.	0
16	36	readRepeat	shuffled	1181942.64082575	Only the best players enjoy popularity.	Glucose and fructose are natural sugars found in fruit.	0
16	36	listen	shuffled	1181948.674760458	Only the best players enjoy popularity.	Glucose and fructose are natural sugars found in fruit.	0
17	37	readRepeat	shuffled	1181957.908565666	Calcium makes bones and teeth strong.	The frightened child was gently subdued by his big brother.	0
17	37	listen	shuffled	1181963.4922655	Calcium makes bones and teeth strong.	The frightened child was gently subdued by his big brother.	0
18	38	readRepeat	shuffled	1181972.809521708	Nothing is as offensive as innocence.	Steve wore a bright red cashmere sweater.	0
18	38	listen	shuffled	1181979.210096541	Nothing is as offensive as innocence.	Steve wore a bright red cashmere sweater.	0
19	39	readRepeat	shuffled	1181987.876480416	Steve wore a bright red cashmere sweater.	Reading in poor light gives you eyestrain.	0
19	39	listen	shuffled	1181994.04369375	Steve wore a bright red cashmere sweater.	Reading in poor light gives you eyestrain.	0
20	40	readRepeat	shuffled	1182002.76076125	Barb's gold bracelet was a graduation present.	Nothing is as offensive as innocence.	0
20	40	listen	shuffled	1182009.444755875	Barb's gold bracelet was a graduation present.	Nothing is as offensive as innocence.	0

